"Country or Area","Year(s)","Variant","Value"
"Saint Pierre and Miquelon","2000","Constant mortality","6.294"
"Saint Pierre and Miquelon","2000","No change","6.294"
"Saint Pierre and Miquelon","2000","Momentum","6.294"
"Saint Vincent and the Grenadines","2015","Medium","109.148"
"Saint Vincent and the Grenadines","2015","High","109.148"
"Saint Vincent and the Grenadines","2015","Low","109.148"
"Saint Vincent and the Grenadines","2015","Constant fertility","109.148"
"Saint Vincent and the Grenadines","2015","Instant replacement","109.148"
"Saint Vincent and the Grenadines","2015","Zero migration","109.148"
"Saint Vincent and the Grenadines","2015","Constant mortality","109.148"
"Saint Vincent and the Grenadines","2015","No change","109.148"
"Saint Vincent and the Grenadines","2015","Momentum","109.148"
"Saint Vincent and the Grenadines","2014","Medium","108.861"
"Saint Vincent and the Grenadines","2014","High","108.861"
"Saint Vincent and the Grenadines","2014","Low","108.861"
"Saint Vincent and the Grenadines","2014","Constant fertility","108.861"
"Saint Vincent and the Grenadines","2014","Instant replacement","108.861"
"Saint Vincent and the Grenadines","2014","Zero migration","108.861"
"Saint Vincent and the Grenadines","2014","Constant mortality","108.861"
"Saint Vincent and the Grenadines","2014","No change","108.861"
"Saint Vincent and the Grenadines","2014","Momentum","108.861"
"Saint Vincent and the Grenadines","2013","Medium","108.622"
"Saint Vincent and the Grenadines","2013","High","108.622"
"Saint Vincent and the Grenadines","2013","Low","108.622"
"Saint Vincent and the Grenadines","2013","Constant fertility","108.622"
"Saint Vincent and the Grenadines","2013","Instant replacement","108.622"
"Saint Vincent and the Grenadines","2013","Zero migration","108.622"
"Saint Vincent and the Grenadines","2013","Constant mortality","108.622"
"Saint Vincent and the Grenadines","2013","No change","108.622"
"Saint Vincent and the Grenadines","2013","Momentum","108.622"
"Saint Vincent and the Grenadines","2012","Medium","108.435"
"Saint Vincent and the Grenadines","2012","High","108.435"
"Saint Vincent and the Grenadines","2012","Low","108.435"
"Saint Vincent and the Grenadines","2012","Constant fertility","108.435"
"Saint Vincent and the Grenadines","2012","Instant replacement","108.435"
"Saint Vincent and the Grenadines","2012","Zero migration","108.435"
"Saint Vincent and the Grenadines","2012","Constant mortality","108.435"
"Saint Vincent and the Grenadines","2012","No change","108.435"
"Saint Vincent and the Grenadines","2012","Momentum","108.435"
"Saint Vincent and the Grenadines","2011","Medium","108.316"
"Saint Vincent and the Grenadines","2011","High","108.316"
"Saint Vincent and the Grenadines","2011","Low","108.316"
"Saint Vincent and the Grenadines","2011","Constant fertility","108.316"
"Saint Vincent and the Grenadines","2011","Instant replacement","108.316"
"Saint Vincent and the Grenadines","2011","Zero migration","108.316"
"Saint Vincent and the Grenadines","2011","Constant mortality","108.316"
"Saint Vincent and the Grenadines","2011","No change","108.316"
"Saint Vincent and the Grenadines","2011","Momentum","108.316"
"Saint Vincent and the Grenadines","2010","Medium","108.255"
"Saint Vincent and the Grenadines","2010","High","108.255"
"Saint Vincent and the Grenadines","2010","Low","108.255"
"Saint Vincent and the Grenadines","2010","Constant fertility","108.255"
"Saint Vincent and the Grenadines","2010","Instant replacement","108.255"
"Saint Vincent and the Grenadines","2010","Zero migration","108.255"
"Saint Vincent and the Grenadines","2010","Constant mortality","108.255"
"Saint Vincent and the Grenadines","2010","No change","108.255"
"Saint Vincent and the Grenadines","2010","Momentum","108.255"
"Saint Vincent and the Grenadines","2009","Medium","108.287"
"Saint Vincent and the Grenadines","2009","High","108.287"
"Saint Vincent and the Grenadines","2009","Low","108.287"
"Saint Vincent and the Grenadines","2009","Constant fertility","108.287"
"Saint Vincent and the Grenadines","2009","Instant replacement","108.287"
"Saint Vincent and the Grenadines","2009","Zero migration","108.287"
"Saint Vincent and the Grenadines","2009","Constant mortality","108.287"
"Saint Vincent and the Grenadines","2009","No change","108.287"
"Saint Vincent and the Grenadines","2009","Momentum","108.287"
"Saint Vincent and the Grenadines","2008","Medium","108.393"
"Saint Vincent and the Grenadines","2008","High","108.393"
"Saint Vincent and the Grenadines","2008","Low","108.393"
"Saint Vincent and the Grenadines","2008","Constant fertility","108.393"
"Saint Vincent and the Grenadines","2008","Instant replacement","108.393"
"Saint Vincent and the Grenadines","2008","Zero migration","108.393"
"Saint Vincent and the Grenadines","2008","Constant mortality","108.393"
"Saint Vincent and the Grenadines","2008","No change","108.393"
"Saint Vincent and the Grenadines","2008","Momentum","108.393"
"Saint Vincent and the Grenadines","2007","Medium","108.518"
"Saint Vincent and the Grenadines","2007","High","108.518"
"Saint Vincent and the Grenadines","2007","Low","108.518"
"Saint Vincent and the Grenadines","2007","Constant fertility","108.518"
"Saint Vincent and the Grenadines","2007","Instant replacement","108.518"
"Saint Vincent and the Grenadines","2007","Zero migration","108.518"
"Saint Vincent and the Grenadines","2007","Constant mortality","108.518"
"Saint Vincent and the Grenadines","2007","No change","108.518"
"Saint Vincent and the Grenadines","2007","Momentum","108.518"
"Saint Vincent and the Grenadines","2006","Medium","108.603"
"Saint Vincent and the Grenadines","2006","High","108.603"
"Saint Vincent and the Grenadines","2006","Low","108.603"
"Saint Vincent and the Grenadines","2006","Constant fertility","108.603"
"Saint Vincent and the Grenadines","2006","Instant replacement","108.603"
"Saint Vincent and the Grenadines","2006","Zero migration","108.603"
"Saint Vincent and the Grenadines","2006","Constant mortality","108.603"
"Saint Vincent and the Grenadines","2006","No change","108.603"
"Saint Vincent and the Grenadines","2006","Momentum","108.603"
"Saint Vincent and the Grenadines","2005","Medium","108.614"
"Saint Vincent and the Grenadines","2005","High","108.614"
"Saint Vincent and the Grenadines","2005","Low","108.614"
"Saint Vincent and the Grenadines","2005","Constant fertility","108.614"
"Saint Vincent and the Grenadines","2005","Instant replacement","108.614"
"Saint Vincent and the Grenadines","2005","Zero migration","108.614"
"Saint Vincent and the Grenadines","2005","Constant mortality","108.614"
"Saint Vincent and the Grenadines","2005","No change","108.614"
"Saint Vincent and the Grenadines","2005","Momentum","108.614"
"Saint Vincent and the Grenadines","2004","Medium","108.512"
"Saint Vincent and the Grenadines","2004","High","108.512"
"Saint Vincent and the Grenadines","2004","Low","108.512"
"Saint Vincent and the Grenadines","2004","Constant fertility","108.512"
"Saint Vincent and the Grenadines","2004","Instant replacement","108.512"
"Saint Vincent and the Grenadines","2004","Zero migration","108.512"
"Saint Vincent and the Grenadines","2004","Constant mortality","108.512"
"Saint Vincent and the Grenadines","2004","No change","108.512"
"Saint Vincent and the Grenadines","2004","Momentum","108.512"
"Saint Vincent and the Grenadines","2003","Medium","108.326"
"Saint Vincent and the Grenadines","2003","High","108.326"
"Saint Vincent and the Grenadines","2003","Low","108.326"
"Saint Vincent and the Grenadines","2003","Constant fertility","108.326"
"Saint Vincent and the Grenadines","2003","Instant replacement","108.326"
"Saint Vincent and the Grenadines","2003","Zero migration","108.326"
"Saint Vincent and the Grenadines","2003","Constant mortality","108.326"
"Saint Vincent and the Grenadines","2003","No change","108.326"
"Saint Vincent and the Grenadines","2003","Momentum","108.326"
"Saint Vincent and the Grenadines","2002","Medium","108.097"
"Saint Vincent and the Grenadines","2002","High","108.097"
"Saint Vincent and the Grenadines","2002","Low","108.097"
"Saint Vincent and the Grenadines","2002","Constant fertility","108.097"
"Saint Vincent and the Grenadines","2002","Instant replacement","108.097"
"Saint Vincent and the Grenadines","2002","Zero migration","108.097"
"Saint Vincent and the Grenadines","2002","Constant mortality","108.097"
"Saint Vincent and the Grenadines","2002","No change","108.097"
"Saint Vincent and the Grenadines","2002","Momentum","108.097"
"Saint Vincent and the Grenadines","2001","Medium","107.896"
"Saint Vincent and the Grenadines","2001","High","107.896"
"Saint Vincent and the Grenadines","2001","Low","107.896"
"Saint Vincent and the Grenadines","2001","Constant fertility","107.896"
"Saint Vincent and the Grenadines","2001","Instant replacement","107.896"
"Saint Vincent and the Grenadines","2001","Zero migration","107.896"
"Saint Vincent and the Grenadines","2001","Constant mortality","107.896"
"Saint Vincent and the Grenadines","2001","No change","107.896"
"Saint Vincent and the Grenadines","2001","Momentum","107.896"
"Saint Vincent and the Grenadines","2000","Medium","107.784"
"Saint Vincent and the Grenadines","2000","High","107.784"
"Saint Vincent and the Grenadines","2000","Low","107.784"
"Saint Vincent and the Grenadines","2000","Constant fertility","107.784"
"Saint Vincent and the Grenadines","2000","Instant replacement","107.784"
"Saint Vincent and the Grenadines","2000","Zero migration","107.784"
"Saint Vincent and the Grenadines","2000","Constant mortality","107.784"
"Saint Vincent and the Grenadines","2000","No change","107.784"
"Saint Vincent and the Grenadines","2000","Momentum","107.784"
"Saint-Barthélemy","2015","Medium","9.693"
"Saint-Barthélemy","2015","High","9.693"
"Saint-Barthélemy","2015","Low","9.693"
"Saint-Barthélemy","2015","Constant fertility","9.693"
"Saint-Barthélemy","2015","Instant replacement","9.693"
"Saint-Barthélemy","2015","Zero migration","9.693"
"Saint-Barthélemy","2015","Constant mortality","9.693"
"Saint-Barthélemy","2015","No change","9.693"
"Saint-Barthélemy","2015","Momentum","9.693"
"Saint-Barthélemy","2014","Medium","9.623"
"Saint-Barthélemy","2014","High","9.623"
"Saint-Barthélemy","2014","Low","9.623"
"Saint-Barthélemy","2014","Constant fertility","9.623"
"Saint-Barthélemy","2014","Instant replacement","9.623"
"Saint-Barthélemy","2014","Zero migration","9.623"
"Saint-Barthélemy","2014","Constant mortality","9.623"
"Saint-Barthélemy","2014","No change","9.623"
"Saint-Barthélemy","2014","Momentum","9.623"
"Saint-Barthélemy","2013","Medium","9.537"
"Saint-Barthélemy","2013","High","9.537"
"Saint-Barthélemy","2013","Low","9.537"
"Saint-Barthélemy","2013","Constant fertility","9.537"
"Saint-Barthélemy","2013","Instant replacement","9.537"
"Saint-Barthélemy","2013","Zero migration","9.537"
"Saint-Barthélemy","2013","Constant mortality","9.537"
"Saint-Barthélemy","2013","No change","9.537"
"Saint-Barthélemy","2013","Momentum","9.537"
"Saint-Barthélemy","2012","Medium","9.439"
"Saint-Barthélemy","2012","High","9.439"
"Saint-Barthélemy","2012","Low","9.439"
"Saint-Barthélemy","2012","Constant fertility","9.439"
"Saint-Barthélemy","2012","Instant replacement","9.439"
"Saint-Barthélemy","2012","Zero migration","9.439"
"Saint-Barthélemy","2012","Constant mortality","9.439"
"Saint-Barthélemy","2012","No change","9.439"
"Saint-Barthélemy","2012","Momentum","9.439"
"Saint-Barthélemy","2011","Medium","9.343"
"Saint-Barthélemy","2011","High","9.343"
"Saint-Barthélemy","2011","Low","9.343"
"Saint-Barthélemy","2011","Constant fertility","9.343"
"Saint-Barthélemy","2011","Instant replacement","9.343"
"Saint-Barthélemy","2011","Zero migration","9.343"
"Saint-Barthélemy","2011","Constant mortality","9.343"
"Saint-Barthélemy","2011","No change","9.343"
"Saint-Barthélemy","2011","Momentum","9.343"
"Saint-Barthélemy","2010","Medium","9.234"
"Saint-Barthélemy","2010","High","9.234"
"Saint-Barthélemy","2010","Low","9.234"
"Saint-Barthélemy","2010","Constant fertility","9.234"
"Saint-Barthélemy","2010","Instant replacement","9.234"
"Saint-Barthélemy","2010","Zero migration","9.234"
"Saint-Barthélemy","2010","Constant mortality","9.234"
"Saint-Barthélemy","2010","No change","9.234"
"Saint-Barthélemy","2010","Momentum","9.234"
"Saint-Barthélemy","2009","Medium","9.12"
"Saint-Barthélemy","2009","High","9.12"
"Saint-Barthélemy","2009","Low","9.12"
"Saint-Barthélemy","2009","Constant fertility","9.12"
"Saint-Barthélemy","2009","Instant replacement","9.12"
"Saint-Barthélemy","2009","Zero migration","9.12"
"Saint-Barthélemy","2009","Constant mortality","9.12"
"Saint-Barthélemy","2009","No change","9.12"
"Saint-Barthélemy","2009","Momentum","9.12"
"Saint-Barthélemy","2008","Medium","9.006"
"Saint-Barthélemy","2008","High","9.006"
"Saint-Barthélemy","2008","Low","9.006"
"Saint-Barthélemy","2008","Constant fertility","9.006"
"Saint-Barthélemy","2008","Instant replacement","9.006"
"Saint-Barthélemy","2008","Zero migration","9.006"
"Saint-Barthélemy","2008","Constant mortality","9.006"
"Saint-Barthélemy","2008","No change","9.006"
"Saint-Barthélemy","2008","Momentum","9.006"
"Saint-Barthélemy","2007","Medium","8.88"
"Saint-Barthélemy","2007","High","8.88"
"Saint-Barthélemy","2007","Low","8.88"
"Saint-Barthélemy","2007","Constant fertility","8.88"
"Saint-Barthélemy","2007","Instant replacement","8.88"
"Saint-Barthélemy","2007","Zero migration","8.88"
"Saint-Barthélemy","2007","Constant mortality","8.88"
"Saint-Barthélemy","2007","No change","8.88"
"Saint-Barthélemy","2007","Momentum","8.88"
"Saint-Barthélemy","2006","Medium","8.727"
"Saint-Barthélemy","2006","High","8.727"
"Saint-Barthélemy","2006","Low","8.727"
"Saint-Barthélemy","2006","Constant fertility","8.727"
"Saint-Barthélemy","2006","Instant replacement","8.727"
"Saint-Barthélemy","2006","Zero migration","8.727"
"Saint-Barthélemy","2006","Constant mortality","8.727"
"Saint-Barthélemy","2006","No change","8.727"
"Saint-Barthélemy","2006","Momentum","8.727"
"Saint-Barthélemy","2005","Medium","8.553"
"Saint-Barthélemy","2005","High","8.553"
"Saint-Barthélemy","2005","Low","8.553"
"Saint-Barthélemy","2005","Constant fertility","8.553"
"Saint-Barthélemy","2005","Instant replacement","8.553"
"Saint-Barthélemy","2005","Zero migration","8.553"
"Saint-Barthélemy","2005","Constant mortality","8.553"
"Saint-Barthélemy","2005","No change","8.553"
"Saint-Barthélemy","2005","Momentum","8.553"
"Saint-Barthélemy","2004","Medium","8.36"
"Saint-Barthélemy","2004","High","8.36"
"Saint-Barthélemy","2004","Low","8.36"
"Saint-Barthélemy","2004","Constant fertility","8.36"
"Saint-Barthélemy","2004","Instant replacement","8.36"
"Saint-Barthélemy","2004","Zero migration","8.36"
"Saint-Barthélemy","2004","Constant mortality","8.36"
"Saint-Barthélemy","2004","No change","8.36"
"Saint-Barthélemy","2004","Momentum","8.36"
"Saint-Barthélemy","2003","Medium","8.136"
"Saint-Barthélemy","2003","High","8.136"
"Saint-Barthélemy","2003","Low","8.136"
"Saint-Barthélemy","2003","Constant fertility","8.136"
"Saint-Barthélemy","2003","Instant replacement","8.136"
"Saint-Barthélemy","2003","Zero migration","8.136"
"Saint-Barthélemy","2003","Constant mortality","8.136"
"Saint-Barthélemy","2003","No change","8.136"
"Saint-Barthélemy","2003","Momentum","8.136"
"Saint-Barthélemy","2002","Medium","7.899"
"Saint-Barthélemy","2002","High","7.899"
"Saint-Barthélemy","2002","Low","7.899"
"Saint-Barthélemy","2002","Constant fertility","7.899"
