"Country or Area","Year(s)","Variant","Value"
"Northern Mariana Islands","2003","No change","57.947"
"Northern Mariana Islands","2003","Momentum","57.947"
"Northern Mariana Islands","2002","Medium","58.42"
"Northern Mariana Islands","2002","High","58.42"
"Northern Mariana Islands","2002","Low","58.42"
"Northern Mariana Islands","2002","Constant fertility","58.42"
"Northern Mariana Islands","2002","Instant replacement","58.42"
"Northern Mariana Islands","2002","Zero migration","58.42"
"Northern Mariana Islands","2002","Constant mortality","58.42"
"Northern Mariana Islands","2002","No change","58.42"
"Northern Mariana Islands","2002","Momentum","58.42"
"Northern Mariana Islands","2001","Medium","58.321"
"Northern Mariana Islands","2001","High","58.321"
"Northern Mariana Islands","2001","Low","58.321"
"Northern Mariana Islands","2001","Constant fertility","58.321"
"Northern Mariana Islands","2001","Instant replacement","58.321"
"Northern Mariana Islands","2001","Zero migration","58.321"
"Northern Mariana Islands","2001","Constant mortality","58.321"
"Northern Mariana Islands","2001","No change","58.321"
"Northern Mariana Islands","2001","Momentum","58.321"
"Northern Mariana Islands","2000","Medium","57.453"
"Northern Mariana Islands","2000","High","57.453"
"Northern Mariana Islands","2000","Low","57.453"
"Northern Mariana Islands","2000","Constant fertility","57.453"
"Northern Mariana Islands","2000","Instant replacement","57.453"
"Northern Mariana Islands","2000","Zero migration","57.453"
"Northern Mariana Islands","2000","Constant mortality","57.453"
"Northern Mariana Islands","2000","No change","57.453"
"Northern Mariana Islands","2000","Momentum","57.453"
"Norway","2015","Medium","5199.836"
"Norway","2015","High","5199.836"
"Norway","2015","Low","5199.836"
"Norway","2015","Constant fertility","5199.836"
"Norway","2015","Instant replacement","5199.836"
"Norway","2015","Zero migration","5199.836"
"Norway","2015","Constant mortality","5199.836"
"Norway","2015","No change","5199.836"
"Norway","2015","Momentum","5199.836"
"Norway","2014","Medium","5142.265"
"Norway","2014","High","5142.265"
"Norway","2014","Low","5142.265"
"Norway","2014","Constant fertility","5142.265"
"Norway","2014","Instant replacement","5142.265"
"Norway","2014","Zero migration","5142.265"
"Norway","2014","Constant mortality","5142.265"
"Norway","2014","No change","5142.265"
"Norway","2014","Momentum","5142.265"
"Norway","2013","Medium","5079.455"
"Norway","2013","High","5079.455"
"Norway","2013","Low","5079.455"
"Norway","2013","Constant fertility","5079.455"
"Norway","2013","Instant replacement","5079.455"
"Norway","2013","Zero migration","5079.455"
"Norway","2013","Constant mortality","5079.455"
"Norway","2013","No change","5079.455"
"Norway","2013","Momentum","5079.455"
"Norway","2012","Medium","5013.709"
"Norway","2012","High","5013.709"
"Norway","2012","Low","5013.709"
"Norway","2012","Constant fertility","5013.709"
"Norway","2012","Instant replacement","5013.709"
"Norway","2012","Zero migration","5013.709"
"Norway","2012","Constant mortality","5013.709"
"Norway","2012","No change","5013.709"
"Norway","2012","Momentum","5013.709"
"Norway","2011","Medium","4948.33"
"Norway","2011","High","4948.33"
"Norway","2011","Low","4948.33"
"Norway","2011","Constant fertility","4948.33"
"Norway","2011","Instant replacement","4948.33"
"Norway","2011","Zero migration","4948.33"
"Norway","2011","Constant mortality","4948.33"
"Norway","2011","No change","4948.33"
"Norway","2011","Momentum","4948.33"
"Norway","2010","Medium","4885.878"
"Norway","2010","High","4885.878"
"Norway","2010","Low","4885.878"
"Norway","2010","Constant fertility","4885.878"
"Norway","2010","Instant replacement","4885.878"
"Norway","2010","Zero migration","4885.878"
"Norway","2010","Constant mortality","4885.878"
"Norway","2010","No change","4885.878"
"Norway","2010","Momentum","4885.878"
"Norway","2009","Medium","4826.848"
"Norway","2009","High","4826.848"
"Norway","2009","Low","4826.848"
"Norway","2009","Constant fertility","4826.848"
"Norway","2009","Instant replacement","4826.848"
"Norway","2009","Zero migration","4826.848"
"Norway","2009","Constant mortality","4826.848"
"Norway","2009","No change","4826.848"
"Norway","2009","Momentum","4826.848"
"Norway","2008","Medium","4771.019"
"Norway","2008","High","4771.019"
"Norway","2008","Low","4771.019"
"Norway","2008","Constant fertility","4771.019"
"Norway","2008","Instant replacement","4771.019"
"Norway","2008","Zero migration","4771.019"
"Norway","2008","Constant mortality","4771.019"
"Norway","2008","No change","4771.019"
"Norway","2008","Momentum","4771.019"
"Norway","2007","Medium","4719.402"
"Norway","2007","High","4719.402"
"Norway","2007","Low","4719.402"
"Norway","2007","Constant fertility","4719.402"
"Norway","2007","Instant replacement","4719.402"
"Norway","2007","Zero migration","4719.402"
"Norway","2007","Constant mortality","4719.402"
"Norway","2007","No change","4719.402"
"Norway","2007","Momentum","4719.402"
"Norway","2006","Medium","4672.994"
"Norway","2006","High","4672.994"
"Norway","2006","Low","4672.994"
"Norway","2006","Constant fertility","4672.994"
"Norway","2006","Instant replacement","4672.994"
"Norway","2006","Zero migration","4672.994"
"Norway","2006","Constant mortality","4672.994"
"Norway","2006","No change","4672.994"
"Norway","2006","Momentum","4672.994"
"Norway","2005","Medium","4632.364"
"Norway","2005","High","4632.364"
"Norway","2005","Low","4632.364"
"Norway","2005","Constant fertility","4632.364"
"Norway","2005","Instant replacement","4632.364"
"Norway","2005","Zero migration","4632.364"
"Norway","2005","Constant mortality","4632.364"
"Norway","2005","No change","4632.364"
"Norway","2005","Momentum","4632.364"
"Norway","2004","Medium","4598.214"
"Norway","2004","High","4598.214"
"Norway","2004","Low","4598.214"
"Norway","2004","Constant fertility","4598.214"
"Norway","2004","Instant replacement","4598.214"
"Norway","2004","Zero migration","4598.214"
"Norway","2004","Constant mortality","4598.214"
"Norway","2004","No change","4598.214"
"Norway","2004","Momentum","4598.214"
"Norway","2003","Medium","4570.106"
"Norway","2003","High","4570.106"
"Norway","2003","Low","4570.106"
"Norway","2003","Constant fertility","4570.106"
"Norway","2003","Instant replacement","4570.106"
"Norway","2003","Zero migration","4570.106"
"Norway","2003","Constant mortality","4570.106"
"Norway","2003","No change","4570.106"
"Norway","2003","Momentum","4570.106"
"Norway","2002","Medium","4546.019"
"Norway","2002","High","4546.019"
"Norway","2002","Low","4546.019"
"Norway","2002","Constant fertility","4546.019"
"Norway","2002","Instant replacement","4546.019"
"Norway","2002","Zero migration","4546.019"
"Norway","2002","Constant mortality","4546.019"
"Norway","2002","No change","4546.019"
"Norway","2002","Momentum","4546.019"
"Norway","2001","Medium","4523.145"
"Norway","2001","High","4523.145"
"Norway","2001","Low","4523.145"
"Norway","2001","Constant fertility","4523.145"
"Norway","2001","Instant replacement","4523.145"
"Norway","2001","Zero migration","4523.145"
"Norway","2001","Constant mortality","4523.145"
"Norway","2001","No change","4523.145"
"Norway","2001","Momentum","4523.145"
"Norway","2000","Medium","4499.367"
"Norway","2000","High","4499.367"
"Norway","2000","Low","4499.367"
"Norway","2000","Constant fertility","4499.367"
"Norway","2000","Instant replacement","4499.367"
"Norway","2000","Zero migration","4499.367"
"Norway","2000","Constant mortality","4499.367"
"Norway","2000","No change","4499.367"
"Norway","2000","Momentum","4499.367"
"Oman","2015","Medium","4267.348"
"Oman","2015","High","4267.348"
"Oman","2015","Low","4267.348"
"Oman","2015","Constant fertility","4267.348"
"Oman","2015","Instant replacement","4267.348"
"Oman","2015","Zero migration","4267.348"
"Oman","2015","Constant mortality","4267.348"
"Oman","2015","No change","4267.348"
"Oman","2015","Momentum","4267.348"
"Oman","2014","Medium","4027.26"
"Oman","2014","High","4027.26"
"Oman","2014","Low","4027.26"
"Oman","2014","Constant fertility","4027.26"
"Oman","2014","Instant replacement","4027.26"
"Oman","2014","Zero migration","4027.26"
"Oman","2014","Constant mortality","4027.26"
"Oman","2014","No change","4027.26"
"Oman","2014","Momentum","4027.26"
"Oman","2013","Medium","3764.806"
"Oman","2013","High","3764.806"
"Oman","2013","Low","3764.806"
"Oman","2013","Constant fertility","3764.806"
"Oman","2013","Instant replacement","3764.806"
"Oman","2013","Zero migration","3764.806"
"Oman","2013","Constant mortality","3764.806"
"Oman","2013","No change","3764.806"
"Oman","2013","Momentum","3764.806"
"Oman","2012","Medium","3498.029"
"Oman","2012","High","3498.029"
"Oman","2012","Low","3498.029"
"Oman","2012","Constant fertility","3498.029"
"Oman","2012","Instant replacement","3498.029"
"Oman","2012","Zero migration","3498.029"
"Oman","2012","Constant mortality","3498.029"
"Oman","2012","No change","3498.029"
"Oman","2012","Momentum","3498.029"
"Oman","2011","Medium","3251.108"
"Oman","2011","High","3251.108"
"Oman","2011","Low","3251.108"
"Oman","2011","Constant fertility","3251.108"
"Oman","2011","Instant replacement","3251.108"
"Oman","2011","Zero migration","3251.108"
"Oman","2011","Constant mortality","3251.108"
"Oman","2011","No change","3251.108"
"Oman","2011","Momentum","3251.108"
"Oman","2010","Medium","3041.434"
"Oman","2010","High","3041.434"
"Oman","2010","Low","3041.434"
"Oman","2010","Constant fertility","3041.434"
"Oman","2010","Instant replacement","3041.434"
"Oman","2010","Zero migration","3041.434"
"Oman","2010","Constant mortality","3041.434"
"Oman","2010","No change","3041.434"
"Oman","2010","Momentum","3041.434"
"Oman","2009","Medium","2876.186"
"Oman","2009","High","2876.186"
"Oman","2009","Low","2876.186"
"Oman","2009","Constant fertility","2876.186"
"Oman","2009","Instant replacement","2876.186"
"Oman","2009","Zero migration","2876.186"
"Oman","2009","Constant mortality","2876.186"
"Oman","2009","No change","2876.186"
"Oman","2009","Momentum","2876.186"
"Oman","2008","Medium","2750.963"
"Oman","2008","High","2750.963"
"Oman","2008","Low","2750.963"
"Oman","2008","Constant fertility","2750.963"
"Oman","2008","Instant replacement","2750.963"
"Oman","2008","Zero migration","2750.963"
"Oman","2008","Constant mortality","2750.963"
"Oman","2008","No change","2750.963"
"Oman","2008","Momentum","2750.963"
"Oman","2007","Medium","2657.158"
"Oman","2007","High","2657.158"
"Oman","2007","Low","2657.158"
"Oman","2007","Constant fertility","2657.158"
"Oman","2007","Instant replacement","2657.158"
"Oman","2007","Zero migration","2657.158"
"Oman","2007","Constant mortality","2657.158"
"Oman","2007","No change","2657.158"
"Oman","2007","Momentum","2657.158"
"Oman","2006","Medium","2580.758"
"Oman","2006","High","2580.758"
"Oman","2006","Low","2580.758"
"Oman","2006","Constant fertility","2580.758"
"Oman","2006","Instant replacement","2580.758"
"Oman","2006","Zero migration","2580.758"
"Oman","2006","Constant mortality","2580.758"
"Oman","2006","No change","2580.758"
"Oman","2006","Momentum","2580.758"
"Oman","2005","Medium","2511.251"
"Oman","2005","High","2511.251"
"Oman","2005","Low","2511.251"
"Oman","2005","Constant fertility","2511.251"
"Oman","2005","Instant replacement","2511.251"
"Oman","2005","Zero migration","2511.251"
"Oman","2005","Constant mortality","2511.251"
"Oman","2005","No change","2511.251"
"Oman","2005","Momentum","2511.251"
"Oman","2004","Medium","2445.517"
"Oman","2004","High","2445.517"
"Oman","2004","Low","2445.517"
"Oman","2004","Constant fertility","2445.517"
"Oman","2004","Instant replacement","2445.517"
"Oman","2004","Zero migration","2445.517"
"Oman","2004","Constant mortality","2445.517"
"Oman","2004","No change","2445.517"
"Oman","2004","Momentum","2445.517"
"Oman","2003","Medium","2386.166"
"Oman","2003","High","2386.166"
"Oman","2003","Low","2386.166"
"Oman","2003","Constant fertility","2386.166"
"Oman","2003","Instant replacement","2386.166"
"Oman","2003","Zero migration","2386.166"
"Oman","2003","Constant mortality","2386.166"
"Oman","2003","No change","2386.166"
"Oman","2003","Momentum","2386.166"
"Oman","2002","Medium","2334.858"
"Oman","2002","High","2334.858"
"Oman","2002","Low","2334.858"
"Oman","2002","Constant fertility","2334.858"
"Oman","2002","Instant replacement","2334.858"
"Oman","2002","Zero migration","2334.858"
"Oman","2002","Constant mortality","2334.858"
"Oman","2002","No change","2334.858"
"Oman","2002","Momentum","2334.858"
"Oman","2001","Medium","2294.962"
"Oman","2001","High","2294.962"
"Oman","2001","Low","2294.962"
"Oman","2001","Constant fertility","2294.962"
"Oman","2001","Instant replacement","2294.962"
"Oman","2001","Zero migration","2294.962"
"Oman","2001","Constant mortality","2294.962"
"Oman","2001","No change","2294.962"
"Oman","2001","Momentum","2294.962"
"Oman","2000","Medium","2267.973"
"Oman","2000","High","2267.973"
"Oman","2000","Low","2267.973"
"Oman","2000","Constant fertility","2267.973"
"Oman","2000","Instant replacement","2267.973"
"Oman","2000","Zero migration","2267.973"
"Oman","2000","Constant mortality","2267.973"
"Oman","2000","No change","2267.973"
"Oman","2000","Momentum","2267.973"
"Pakistan","2015","Medium","199426.964"
"Pakistan","2015","High","199426.964"
"Pakistan","2015","Low","199426.964"
"Pakistan","2015","Constant fertility","199426.964"
"Pakistan","2015","Instant replacement","199426.964"
"Pakistan","2015","Zero migration","199426.964"
"Pakistan","2015","Constant mortality","199426.964"
"Pakistan","2015","No change","199426.964"
"Pakistan","2015","Momentum","199426.964"
"Pakistan","2014","Medium","195305.013"
"Pakistan","2014","High","195305.013"
"Pakistan","2014","Low","195305.013"
"Pakistan","2014","Constant fertility","195305.013"
"Pakistan","2014","Instant replacement","195305.013"
"Pakistan","2014","Zero migration","195305.013"
"Pakistan","2014","Constant mortality","195305.013"
"Pakistan","2014","No change","195305.013"
"Pakistan","2014","Momentum","195305.013"
"Pakistan","2013","Medium","191260.806"
"Pakistan","2013","High","191260.806"
"Pakistan","2013","Low","191260.806"
"Pakistan","2013","Constant fertility","191260.806"
"Pakistan","2013","Instant replacement","191260.806"
"Pakistan","2013","Zero migration","191260.806"
"Pakistan","2013","Constant mortality","191260.806"
"Pakistan","2013","No change","191260.806"
"Pakistan","2013","Momentum","191260.806"
"Pakistan","2012","Medium","187280.129"
"Pakistan","2012","High","187280.129"
"Pakistan","2012","Low","187280.129"
"Pakistan","2012","Constant fertility","187280.129"
"Pakistan","2012","Instant replacement","187280.129"
"Pakistan","2012","Zero migration","187280.129"
"Pakistan","2012","Constant mortality","187280.129"
"Pakistan","2012","No change","187280.129"
"Pakistan","2012","Momentum","187280.129"
"Pakistan","2011","Medium","183340.174"
"Pakistan","2011","High","183340.174"
"Pakistan","2011","Low","183340.174"
"Pakistan","2011","Constant fertility","183340.174"
"Pakistan","2011","Instant replacement","183340.174"
"Pakistan","2011","Zero migration","183340.174"
"Pakistan","2011","Constant mortality","183340.174"
"Pakistan","2011","No change","183340.174"
"Pakistan","2011","Momentum","183340.174"
"Pakistan","2010","Medium","179424.641"
"Pakistan","2010","High","179424.641"
"Pakistan","2010","Low","179424.641"
"Pakistan","2010","Constant fertility","179424.641"
"Pakistan","2010","Instant replacement","179424.641"
"Pakistan","2010","Zero migration","179424.641"
"Pakistan","2010","Constant mortality","179424.641"
"Pakistan","2010","No change","179424.641"
"Pakistan","2010","Momentum","179424.641"
"Pakistan","2009","Medium","175525.609"
"Pakistan","2009","High","175525.609"
"Pakistan","2009","Low","175525.609"
"Pakistan","2009","Constant fertility","175525.609"
"Pakistan","2009","Instant replacement","175525.609"
"Pakistan","2009","Zero migration","175525.609"
"Pakistan","2009","Constant mortality","175525.609"
"Pakistan","2009","No change","175525.609"
"Pakistan","2009","Momentum","175525.609"
"Pakistan","2008","Medium","171648.986"
"Pakistan","2008","High","171648.986"
"Pakistan","2008","Low","171648.986"
"Pakistan","2008","Constant fertility","171648.986"
"Pakistan","2008","Instant replacement","171648.986"
"Pakistan","2008","Zero migration","171648.986"
"Pakistan","2008","Constant mortality","171648.986"
"Pakistan","2008","No change","171648.986"
"Pakistan","2008","Momentum","171648.986"
"Pakistan","2007","Medium","167808.105"
"Pakistan","2007","High","167808.105"
"Pakistan","2007","Low","167808.105"
"Pakistan","2007","Constant fertility","167808.105"
"Pakistan","2007","Instant replacement","167808.105"
"Pakistan","2007","Zero migration","167808.105"
"Pakistan","2007","Constant mortality","167808.105"
"Pakistan","2007","No change","167808.105"
"Pakistan","2007","Momentum","167808.105"
"Pakistan","2006","Medium","164022.627"
"Pakistan","2006","High","164022.627"
"Pakistan","2006","Low","164022.627"
"Pakistan","2006","Constant fertility","164022.627"
"Pakistan","2006","Instant replacement","164022.627"
"Pakistan","2006","Zero migration","164022.627"
"Pakistan","2006","Constant mortality","164022.627"
"Pakistan","2006","No change","164022.627"
"Pakistan","2006","Momentum","164022.627"
"Pakistan","2005","Medium","160304.008"
"Pakistan","2005","High","160304.008"
"Pakistan","2005","Low","160304.008"
"Pakistan","2005","Constant fertility","160304.008"
"Pakistan","2005","Instant replacement","160304.008"
"Pakistan","2005","Zero migration","160304.008"
"Pakistan","2005","Constant mortality","160304.008"
"Pakistan","2005","No change","160304.008"
"Pakistan","2005","Momentum","160304.008"
"Pakistan","2004","Medium","156664.697"
"Pakistan","2004","High","156664.697"
"Pakistan","2004","Low","156664.697"
"Pakistan","2004","Constant fertility","156664.697"
"Pakistan","2004","Instant replacement","156664.697"
"Pakistan","2004","Zero migration","156664.697"
"Pakistan","2004","Constant mortality","156664.697"
"Pakistan","2004","No change","156664.697"
"Pakistan","2004","Momentum","156664.697"
"Pakistan","2003","Medium","153093.373"
"Pakistan","2003","High","153093.373"
"Pakistan","2003","Low","153093.373"
"Pakistan","2003","Constant fertility","153093.373"
"Pakistan","2003","Instant replacement","153093.373"
"Pakistan","2003","Zero migration","153093.373"
"Pakistan","2003","Constant mortality","153093.373"
"Pakistan","2003","No change","153093.373"
"Pakistan","2003","Momentum","153093.373"
"Pakistan","2002","Medium","149549.7"
"Pakistan","2002","High","149549.7"
"Pakistan","2002","Low","149549.7"
"Pakistan","2002","Constant fertility","149549.7"
"Pakistan","2002","Instant replacement","149549.7"
"Pakistan","2002","Zero migration","149549.7"
"Pakistan","2002","Constant mortality","149549.7"
"Pakistan","2002","No change","149549.7"
"Pakistan","2002","Momentum","149549.7"
"Pakistan","2001","Medium","145978.402"
"Pakistan","2001","High","145978.402"
"Pakistan","2001","Low","145978.402"
"Pakistan","2001","Constant fertility","145978.402"
"Pakistan","2001","Instant replacement","145978.402"
"Pakistan","2001","Zero migration","145978.402"
"Pakistan","2001","Constant mortality","145978.402"
"Pakistan","2001","No change","145978.402"
"Pakistan","2001","Momentum","145978.402"
"Pakistan","2000","Medium","142343.578"
"Pakistan","2000","High","142343.578"
"Pakistan","2000","Low","142343.578"
"Pakistan","2000","Constant fertility","142343.578"
"Pakistan","2000","Instant replacement","142343.578"
"Pakistan","2000","Zero migration","142343.578"
"Pakistan","2000","Constant mortality","142343.578"
"Pakistan","2000","No change","142343.578"
"Pakistan","2000","Momentum","142343.578"
"Palau","2015","Medium","17.665"
"Palau","2015","High","17.665"
"Palau","2015","Low","17.665"
"Palau","2015","Constant fertility","17.665"
"Palau","2015","Instant replacement","17.665"
"Palau","2015","Zero migration","17.665"
"Palau","2015","Constant mortality","17.665"
"Palau","2015","No change","17.665"
"Palau","2015","Momentum","17.665"
"Palau","2014","Medium","17.626"
"Palau","2014","High","17.626"
"Palau","2014","Low","17.626"
"Palau","2014","Constant fertility","17.626"
"Palau","2014","Instant replacement","17.626"
"Palau","2014","Zero migration","17.626"
"Palau","2014","Constant mortality","17.626"
"Palau","2014","No change","17.626"
"Palau","2014","Momentum","17.626"
"Palau","2013","Medium","17.606"
"Palau","2013","High","17.606"
"Palau","2013","Low","17.606"
"Palau","2013","Constant fertility","17.606"
"Palau","2013","Instant replacement","17.606"
"Palau","2013","Zero migration","17.606"
"Palau","2013","Constant mortality","17.606"
"Palau","2013","No change","17.606"
"Palau","2013","Momentum","17.606"
"Palau","2012","Medium","17.64"
"Palau","2012","High","17.64"
"Palau","2012","Low","17.64"
"Palau","2012","Constant fertility","17.64"
"Palau","2012","Instant replacement","17.64"
"Palau","2012","Zero migration","17.64"
"Palau","2012","Constant mortality","17.64"
"Palau","2012","No change","17.64"
"Palau","2012","Momentum","17.64"
"Palau","2011","Medium","17.745"
"Palau","2011","High","17.745"
"Palau","2011","Low","17.745"
"Palau","2011","Constant fertility","17.745"
"Palau","2011","Instant replacement","17.745"
"Palau","2011","Zero migration","17.745"
"Palau","2011","Constant mortality","17.745"
"Palau","2011","No change","17.745"
"Palau","2011","Momentum","17.745"
"Palau","2010","Medium","17.955"
"Palau","2010","High","17.955"
"Palau","2010","Low","17.955"
"Palau","2010","Constant fertility","17.955"
"Palau","2010","Instant replacement","17.955"
"Palau","2010","Zero migration","17.955"
"Palau","2010","Constant mortality","17.955"
"Palau","2010","No change","17.955"
"Palau","2010","Momentum","17.955"
"Palau","2009","Medium","18.285"
"Palau","2009","High","18.285"
"Palau","2009","Low","18.285"
"Palau","2009","Constant fertility","18.285"
"Palau","2009","Instant replacement","18.285"
"Palau","2009","Zero migration","18.285"
"Palau","2009","Constant mortality","18.285"
"Palau","2009","No change","18.285"
"Palau","2009","Momentum","18.285"
"Palau","2008","Medium","18.704"
"Palau","2008","High","18.704"
"Palau","2008","Low","18.704"
"Palau","2008","Constant fertility","18.704"
"Palau","2008","Instant replacement","18.704"
"Palau","2008","Zero migration","18.704"
"Palau","2008","Constant mortality","18.704"
"Palau","2008","No change","18.704"
"Palau","2008","Momentum","18.704"
"Palau","2007","Medium","19.158"
"Palau","2007","High","19.158"
"Palau","2007","Low","19.158"
"Palau","2007","Constant fertility","19.158"
"Palau","2007","Instant replacement","19.158"
"Palau","2007","Zero migration","19.158"
"Palau","2007","Constant mortality","19.158"
"Palau","2007","No change","19.158"
"Palau","2007","Momentum","19.158"
"Palau","2006","Medium","19.54"
"Palau","2006","High","19.54"
"Palau","2006","Low","19.54"
"Palau","2006","Constant fertility","19.54"
"Palau","2006","Instant replacement","19.54"
"Palau","2006","Zero migration","19.54"
"Palau","2006","Constant mortality","19.54"
"Palau","2006","No change","19.54"
"Palau","2006","Momentum","19.54"
"Palau","2005","Medium","19.781"
"Palau","2005","High","19.781"
"Palau","2005","Low","19.781"
"Palau","2005","Constant fertility","19.781"
"Palau","2005","Instant replacement","19.781"
"Palau","2005","Zero migration","19.781"
"Palau","2005","Constant mortality","19.781"
"Palau","2005","No change","19.781"
"Palau","2005","Momentum","19.781"
"Palau","2004","Medium","19.867"
"Palau","2004","High","19.867"
"Palau","2004","Low","19.867"
"Palau","2004","Constant fertility","19.867"
"Palau","2004","Instant replacement","19.867"
"Palau","2004","Zero migration","19.867"
"Palau","2004","Constant mortality","19.867"
"Palau","2004","No change","19.867"
"Palau","2004","Momentum","19.867"
"Palau","2003","Medium","19.809"
"Palau","2003","High","19.809"
"Palau","2003","Low","19.809"
"Palau","2003","Constant fertility","19.809"
"Palau","2003","Instant replacement","19.809"
"Palau","2003","Zero migration","19.809"
"Palau","2003","Constant mortality","19.809"
"Palau","2003","No change","19.809"
"Palau","2003","Momentum","19.809"
"Palau","2002","Medium","19.637"
"Palau","2002","High","19.637"
"Palau","2002","Low","19.637"
"Palau","2002","Constant fertility","19.637"
"Palau","2002","Instant replacement","19.637"
"Palau","2002","Zero migration","19.637"
"Palau","2002","Constant mortality","19.637"
"Palau","2002","No change","19.637"
"Palau","2002","Momentum","19.637"
"Palau","2001","Medium","19.386"
"Palau","2001","High","19.386"
"Palau","2001","Low","19.386"
"Palau","2001","Constant fertility","19.386"
"Palau","2001","Instant replacement","19.386"
"Palau","2001","Zero migration","19.386"
"Palau","2001","Constant mortality","19.386"
"Palau","2001","No change","19.386"
"Palau","2001","Momentum","19.386"
"Palau","2000","Medium","19.105"
"Palau","2000","High","19.105"
"Palau","2000","Low","19.105"
"Palau","2000","Constant fertility","19.105"
"Palau","2000","Instant replacement","19.105"
"Palau","2000","Zero migration","19.105"
"Palau","2000","Constant mortality","19.105"
"Palau","2000","No change","19.105"
"Palau","2000","Momentum","19.105"
"Panama","2015","Medium","3968.487"
"Panama","2015","High","3968.487"
"Panama","2015","Low","3968.487"
"Panama","2015","Constant fertility","3968.487"
"Panama","2015","Instant replacement","3968.487"
"Panama","2015","Zero migration","3968.487"
"Panama","2015","Constant mortality","3968.487"
"Panama","2015","No change","3968.487"
"Panama","2015","Momentum","3968.487"
"Panama","2014","Medium","3901.314"
"Panama","2014","High","3901.314"
"Panama","2014","Low","3901.314"
"Panama","2014","Constant fertility","3901.314"
"Panama","2014","Instant replacement","3901.314"
"Panama","2014","Zero migration","3901.314"
"Panama","2014","Constant mortality","3901.314"
"Panama","2014","No change","3901.314"
"Panama","2014","Momentum","3901.314"
"Panama","2013","Medium","3835.435"
"Panama","2013","High","3835.435"
"Panama","2013","Low","3835.435"
"Panama","2013","Constant fertility","3835.435"
"Panama","2013","Instant replacement","3835.435"
"Panama","2013","Zero migration","3835.435"
"Panama","2013","Constant mortality","3835.435"
"Panama","2013","No change","3835.435"
"Panama","2013","Momentum","3835.435"
"Panama","2012","Medium","3770.626"
"Panama","2012","High","3770.626"
"Panama","2012","Low","3770.626"
"Panama","2012","Constant fertility","3770.626"
"Panama","2012","Instant replacement","3770.626"
"Panama","2012","Zero migration","3770.626"
"Panama","2012","Constant mortality","3770.626"
"Panama","2012","No change","3770.626"
"Panama","2012","Momentum","3770.626"
"Panama","2011","Medium","3706.483"
"Panama","2011","High","3706.483"
"Panama","2011","Low","3706.483"
"Panama","2011","Constant fertility","3706.483"
"Panama","2011","Instant replacement","3706.483"
"Panama","2011","Zero migration","3706.483"
"Panama","2011","Constant mortality","3706.483"
"Panama","2011","No change","3706.483"
"Panama","2011","Momentum","3706.483"
"Panama","2010","Medium","3642.687"
"Panama","2010","High","3642.687"
"Panama","2010","Low","3642.687"
"Panama","2010","Constant fertility","3642.687"
"Panama","2010","Instant replacement","3642.687"
"Panama","2010","Zero migration","3642.687"
"Panama","2010","Constant mortality","3642.687"
"Panama","2010","No change","3642.687"
"Panama","2010","Momentum","3642.687"
"Panama","2009","Medium","3579.215"
"Panama","2009","High","3579.215"
"Panama","2009","Low","3579.215"
"Panama","2009","Constant fertility","3579.215"
"Panama","2009","Instant replacement","3579.215"
"Panama","2009","Zero migration","3579.215"
"Panama","2009","Constant mortality","3579.215"
"Panama","2009","No change","3579.215"
"Panama","2009","Momentum","3579.215"
"Panama","2008","Medium","3516.204"
"Panama","2008","High","3516.204"
"Panama","2008","Low","3516.204"
"Panama","2008","Constant fertility","3516.204"
"Panama","2008","Instant replacement","3516.204"
"Panama","2008","Zero migration","3516.204"
"Panama","2008","Constant mortality","3516.204"
"Panama","2008","No change","3516.204"
"Panama","2008","Momentum","3516.204"
"Panama","2007","Medium","3453.675"
"Panama","2007","High","3453.675"
"Panama","2007","Low","3453.675"
"Panama","2007","Constant fertility","3453.675"
"Panama","2007","Instant replacement","3453.675"
"Panama","2007","Zero migration","3453.675"
"Panama","2007","Constant mortality","3453.675"
"Panama","2007","No change","3453.675"
"Panama","2007","Momentum","3453.675"
"Panama","2006","Medium","3391.666"
"Panama","2006","High","3391.666"
"Panama","2006","Low","3391.666"
"Panama","2006","Constant fertility","3391.666"
"Panama","2006","Instant replacement","3391.666"
"Panama","2006","Zero migration","3391.666"
"Panama","2006","Constant mortality","3391.666"
"Panama","2006","No change","3391.666"
"Panama","2006","Momentum","3391.666"
"Panama","2005","Medium","3330.217"
"Panama","2005","High","3330.217"
"Panama","2005","Low","3330.217"
"Panama","2005","Constant fertility","3330.217"
"Panama","2005","Instant replacement","3330.217"
"Panama","2005","Zero migration","3330.217"
"Panama","2005","Constant mortality","3330.217"
"Panama","2005","No change","3330.217"
"Panama","2005","Momentum","3330.217"
"Panama","2004","Medium","3269.356"
"Panama","2004","High","3269.356"
"Panama","2004","Low","3269.356"
"Panama","2004","Constant fertility","3269.356"
"Panama","2004","Instant replacement","3269.356"
"Panama","2004","Zero migration","3269.356"
"Panama","2004","Constant mortality","3269.356"
"Panama","2004","No change","3269.356"
"Panama","2004","Momentum","3269.356"
"Panama","2003","Medium","3209.048"
"Panama","2003","High","3209.048"
"Panama","2003","Low","3209.048"
"Panama","2003","Constant fertility","3209.048"
"Panama","2003","Instant replacement","3209.048"
"Panama","2003","Zero migration","3209.048"
"Panama","2003","Constant mortality","3209.048"
"Panama","2003","No change","3209.048"
"Panama","2003","Momentum","3209.048"
"Panama","2002","Medium","3149.188"
